Date/Time;Temperature;Setpoint Temperature °C;Temperature Control (P) %;Temperature Control (I) %;Temperature Control (D) %
18.01.26 19:25:15;-4,03;0,00;40,29;17,70;-0,08
18.01.26 19:25:17;-4,03;0,00;40,29;17,84;-0,21
18.01.26 19:25:19;-3,98;0,00;39,79;17,97;-0,19
18.01.26 19:25:21;-3,98;0,00;39,79;18,10;-0,17
18.01.26 19:25:23;-3,98;0,00;39,79;18,30;-0,16
18.01.26 19:25:25;-3,98;0,00;39,79;18,44;-0,14
18.01.26 19:25:27;-3,98;0,00;39,79;18,57;-0,13
18.01.26 19:25:29;-3,98;0,00;39,79;18,70;-0,12
18.01.26 19:25:31;-3,98;0,00;39,79;18,83;-0,10
18.01.26 19:25:34;-3,98;0,00;39,79;18,97;-0,09
18.01.26 19:25:36;-3,98;0,00;39,79;19,10;-0,09
18.01.26 19:25:38;-3,98;0,00;39,79;19,23;-0,08
18.01.26 19:25:40;-3,98;0,00;39,30;19,36;-0,22
18.01.26 19:25:42;-3,93;0,00;39,30;19,49;-0,19
18.01.26 19:25:44;-3,98;0,00;39,79;19,63;-0,03
18.01.26 19:25:46;-3,93;0,00;39,30;19,76;-0,18
18.01.26 19:25:48;-3,93;0,00;39,30;19,89;-0,15
18.01.26 19:25:50;-3,93;0,00;39,30;20,02;-0,14
18.01.26 19:25:52;-3,93;0,00;39,30;20,15;-0,12
18.01.26 19:25:54;-3,93;0,00;39,30;20,28;-0,11
18.01.26 19:25:56;-3,93;0,00;39,30;20,48;-0,10
18.01.26 19:25:58;-3,93;0,00;39,30;20,61;-0,24
18.01.26 19:26:00;-3,93;0,00;39,30;20,74;-0,22
18.01.26 19:26:02;-3,88;0,00;38,80;20,87;-0,20
18.01.26 19:26:05;-3,88;0,00;38,80;21,00;-0,18
18.01.26 19:26:07;-3,88;0,00;38,80;21,13;-0,16
18.01.26 19:26:09;-3,88;0,00;38,80;21,26;-0,15
18.01.26 19:26:11;-3,88;0,00;38,31;21,39;-0,28
18.01.26 19:26:13;-3,83;0,00;38,31;21,51;-0,25
18.01.26 19:26:15;-3,83;0,00;38,31;21,64;-0,23
18.01.26 19:26:17;-3,83;0,00;38,31;21,77;-0,21
18.01.26 19:26:19;-3,83;0,00;38,31;21,90;-0,18
18.01.26 19:26:21;-3,83;0,00;38,31;22,02;-0,16
18.01.26 19:26:23;-3,83;0,00;38,31;22,15;-0,29
18.01.26 19:26:25;-3,78;0,00;37,81;22,28;-0,12
18.01.26 19:26:27;-3,78;0,00;37,81;22,47;-0,25
18.01.26 19:26:29;-3,78;0,00;37,81;22,59;-0,22
18.01.26 19:26:31;-3,78;0,00;37,81;22,72;-0,20
18.01.26 19:26:33;-3,78;0,00;37,81;22,85;-0,18
18.01.26 19:26:36;-3,78;0,00;37,81;22,97;-0,16
18.01.26 19:26:38;-3,78;0,00;37,81;23,10;-0,15
18.01.26 19:26:40;-3,78;0,00;37,81;23,22;-0,13
18.01.26 19:26:42;-3,78;0,00;37,31;23,35;-0,26
18.01.26 19:26:44;-3,73;0,00;37,31;23,47;-0,24
18.01.26 19:26:46;-3,73;0,00;37,31;23,60;-0,22
18.01.26 19:26:48;-3,73;0,00;37,31;23,72;-0,20
18.01.26 19:26:50;-3,73;0,00;37,31;23,85;-0,18
18.01.26 19:26:52;-3,73;0,00;37,31;23,97;-0,15
18.01.26 19:26:54;-3,73;0,00;37,31;24,10;-0,14
18.01.26 19:26:56;-3,73;0,00;37,31;24,22;-0,12
18.01.26 19:26:58;-3,73;0,00;37,31;24,34;-0,26
18.01.26 19:27:00;-3,68;0,00;36,82;24,53;-0,23
18.01.26 19:27:02;-3,68;0,00;36,82;24,65;-0,21
18.01.26 19:27:04;-3,68;0,00;36,82;24,77;-0,19
18.01.26 19:27:06;-3,68;0,00;36,82;24,90;-0,17
18.01.26 19:27:09;-3,63;0,00;36,32;25,02;-0,30
18.01.26 19:27:11;-3,63;0,00;36,32;25,14;-0,27
18.01.26 19:27:13;-3,63;0,00;36,32;25,26;-0,24
18.01.26 19:27:15;-3,63;0,00;36,32;25,38;-0,22
18.01.26 19:27:17;-3,63;0,00;36,32;25,50;-0,20
18.01.26 19:27:19;-3,63;0,00;36,32;25,62;-0,18
18.01.26 19:27:21;-3,63;0,00;36,32;25,75;-0,16
18.01.26 19:27:23;-3,63;0,00;36,32;25,87;-0,15
18.01.26 19:27:25;-3,63;0,00;36,32;25,99;-0,13
18.01.26 19:27:27;-3,63;0,00;36,32;26,11;-0,11
18.01.26 19:27:29;-3,58;0,00;35,83;26,23;-0,24
18.01.26 19:27:31;-3,58;0,00;35,83;26,41;-0,08
18.01.26 19:27:33;-3,58;0,00;35,83;26,53;-0,20
18.01.26 19:27:35;-3,58;0,00;35,83;26,65;-0,19
18.01.26 19:27:37;-3,58;0,00;35,83;26,77;-0,17
18.01.26 19:27:39;-3,58;0,00;35,83;26,89;-0,15
18.01.26 19:27:42;-3,58;0,00;35,33;27,01;-0,28
18.01.26 19:27:44;-3,53;0,00;35,33;27,12;-0,26
18.01.26 19:27:46;-3,53;0,00;35,33;27,24;-0,23
18.01.26 19:27:48;-3,53;0,00;35,33;27,36;-0,21
18.01.26 19:27:50;-3,53;0,00;35,33;27,48;-0,19
18.01.26 19:27:52;-3,48;0,00;34,83;27,59;-0,31
18.01.26 19:27:54;-3,48;0,00;34,83;27,71;-0,28
18.01.26 19:27:56;-3,48;0,00;34,83;27,83;-0,26
18.01.26 19:27:58;-3,48;0,00;34,83;27,94;-0,22
18.01.26 19:28:00;-3,48;0,00;34,83;28,06;-0,35
18.01.26 19:28:02;-3,48;0,00;34,83;28,17;-0,17
18.01.26 19:28:04;-3,43;0,00;34,34;28,29;-0,29
18.01.26 19:28:06;-3,43;0,00;34,34;28,46;-0,26
18.01.26 19:28:08;-3,43;0,00;34,34;28,57;-0,24
18.01.26 19:28:10;-3,43;0,00;34,34;28,69;-0,22
18.01.26 19:28:12;-3,43;0,00;34,34;28,80;-0,19
18.01.26 19:28:15;-3,43;0,00;34,34;28,92;-0,18
18.01.26 19:28:17;-3,43;0,00;33,84;29,03;-0,31
18.01.26 19:28:19;-3,43;0,00;34,34;29,15;-0,14
18.01.26 19:28:21;-3,38;0,00;33,84;29,26;-0,26
18.01.26 19:28:23;-3,38;0,00;33,84;29,37;-0,23
18.01.26 19:28:25;-3,38;0,00;33,84;29,49;-0,21
18.01.26 19:28:27;-3,38;0,00;33,84;29,65;-0,19
18.01.26 19:28:29;-3,38;0,00;33,84;29,77;-0,17
18.01.26 19:28:31;-3,38;0,00;33,84;29,88;-0,30
18.01.26 19:28:33;-3,33;0,00;33,34;29,99;-0,27
18.01.26 19:28:35;-3,33;0,00;33,34;30,10;-0,25
18.01.26 19:28:38;-3,33;0,00;33,34;30,21;-0,22
18.01.26 19:28:40;-3,33;0,00;32,85;30,32;-0,35
18.01.26 19:28:42;-3,28;0,00;32,85;30,43;-0,31
18.01.26 19:28:44;-3,28;0,00;32,85;30,54;-0,28
18.01.26 19:28:46;-3,28;0,00;32,85;30,65;-0,26
18.01.26 19:28:48;-3,28;0,00;32,85;30,76;-0,23
18.01.26 19:28:50;-3,28;0,00;32,85;30,87;-0,21
18.01.26 19:28:52;-3,24;0,00;32,35;30,98;-0,33
18.01.26 19:28:54;-3,24;0,00;32,35;31,09;-0,30
18.01.26 19:28:56;-3,24;0,00;32,35;31,19;-0,25
18.01.26 19:28:58;-3,24;0,00;32,35;31,30;-0,23
18.01.26 19:29:00;-3,24;0,00;32,35;31,41;-0,21
18.01.26 19:29:02;-3,24;0,00;32,35;31,57;-0,19
18.01.26 19:29:04;-3,19;0,00;31,86;31,68;-0,31
18.01.26 19:29:06;-3,19;0,00;31,86;31,79;-0,14
18.01.26 19:29:08;-3,19;0,00;31,86;31,89;-0,27
18.01.26 19:29:10;-3,19;0,00;31,86;32,00;-0,24
18.01.26 19:29:13;-3,19;0,00;31,86;32,11;-0,22
18.01.26 19:29:15;-3,19;0,00;31,86;32,21;-0,20
18.01.26 19:29:17;-3,19;0,00;31,86;32,32;-0,18
18.01.26 19:29:19;-3,19;0,00;31,86;32,42;-0,16
18.01.26 19:29:21;-3,19;0,00;31,86;32,53;-0,15
18.01.26 19:29:23;-3,14;0,00;31,36;32,64;-0,28
18.01.26 19:29:25;-3,14;0,00;31,36;32,74;-0,25
18.01.26 19:29:27;-3,19;0,00;31,86;32,85;-0,09
18.01.26 19:29:29;-3,14;0,00;31,36;32,95;-0,21
18.01.26 19:29:31;-3,14;0,00;31,36;33,06;-0,19
18.01.26 19:29:33;-3,14;0,00;31,36;33,16;-0,17
18.01.26 19:29:35;-3,14;0,00;31,36;33,27;-0,16
18.01.26 19:29:37;-3,14;0,00;31,36;33,42;-0,14
18.01.26 19:29:39;-3,14;0,00;31,36;33,53;-0,13
18.01.26 19:29:41;-3,14;0,00;31,36;33,63;-0,12
18.01.26 19:29:43;-3,14;0,00;30,86;33,74;-0,25
18.01.26 19:29:46;-3,09;0,00;30,86;33,84;-0,23
18.01.26 19:29:48;-3,09;0,00;30,86;33,94;-0,21
18.01.26 19:29:50;-3,09;0,00;30,86;34,04;-0,19
18.01.26 19:29:52;-3,09;0,00;30,86;34,15;-0,17
18.01.26 19:29:54;-3,04;0,00;30,37;34,25;-0,29
18.01.26 19:29:56;-3,04;0,00;30,37;34,35;-0,26
18.01.26 19:29:58;-3,04;0,00;30,37;34,45;-0,24
18.01.26 19:30:00;-3,04;0,00;30,37;34,55;-0,22
18.01.26 19:30:02;-3,04;0,00;30,37;34,65;-0,19
18.01.26 19:30:04;-2,99;0,00;29,87;34,75;-0,30
18.01.26 19:30:06;-2,99;0,00;29,87;34,85;-0,27
18.01.26 19:30:08;-2,99;0,00;29,87;34,95;-0,25
18.01.26 19:30:10;-2,99;0,00;29,87;35,10;-0,22
18.01.26 19:30:12;-2,99;0,00;29,87;35,20;-0,20
18.01.26 19:30:14;-2,99;0,00;29,87;35,30;-0,18
18.01.26 19:30:16;-2,99;0,00;29,87;35,40;-0,17
18.01.26 19:30:19;-2,99;0,00;29,87;35,50;-0,15
18.01.26 19:30:21;-2,99;0,00;29,87;35,60;-0,14
18.01.26 19:30:23;-2,94;0,00;29,37;35,70;-0,26
18.01.26 19:30:25;-2,94;0,00;29,37;35,80;-0,24
18.01.26 19:30:27;-2,94;0,00;29,37;35,89;-0,22
18.01.26 19:30:29;-2,94;0,00;29,37;35,99;-0,20
18.01.26 19:30:31;-2,94;0,00;29,37;36,09;-0,17
18.01.26 19:30:33;-2,94;0,00;29,37;36,19;-0,15
18.01.26 19:30:35;-2,94;0,00;29,37;36,29;-0,28
18.01.26 19:30:37;-2,89;0,00;28,88;36,43;-0,25
18.01.26 19:30:39;-2,89;0,00;28,88;36,53;-0,23
18.01.26 19:30:41;-2,89;0,00;28,88;36,62;-0,36
18.01.26 19:30:43;-2,84;0,00;28,38;36,72;-0,18
18.01.26 19:30:45;-2,84;0,00;28,38;36,81;-0,30
18.01.26 19:30:48;-2,84;0,00;28,38;36,91;-0,27
18.01.26 19:30:50;-2,84;0,00;28,38;37,00;-0,25
18.01.26 19:30:52;-2,84;0,00;28,38;37,10;-0,22
18.01.26 19:30:54;-2,84;0,00;27,89;37,19;-0,35
18.01.26 19:30:56;-2,79;0,00;27,89;37,28;-0,32
18.01.26 19:30:58;-2,79;0,00;27,89;37,38;-0,29
18.01.26 19:31:00;-2,79;0,00;27,89;37,47;-0,26
18.01.26 19:31:02;-2,79;0,00;27,89;37,56;-0,23
18.01.26 19:31:04;-2,74;0,00;27,39;37,65;-0,33
18.01.26 19:31:06;-2,74;0,00;27,39;37,75;-0,30
18.01.26 19:31:08;-2,74;0,00;27,39;37,84;-0,42
18.01.26 19:31:10;-2,69;0,00;26,89;37,93;-0,38
18.01.26 19:31:12;-2,74;0,00;27,39;38,06;-0,35
18.01.26 19:31:14;-2,69;0,00;26,89;38,15;-0,32
18.01.26 19:31:16;-2,69;0,00;26,89;38,24;-0,29
18.01.26 19:31:18;-2,69;0,00;26,89;38,33;-0,26
18.01.26 19:31:21;-2,64;0,00;26,40;38,42;-0,37
18.01.26 19:31:23;-2,64;0,00;26,89;38,51;-0,19
18.01.26 19:31:25;-2,64;0,00;26,40;38,60;-0,31
18.01.26 19:31:27;-2,64;0,00;26,40;38,69;-0,28
18.01.26 19:31:29;-2,64;0,00;26,40;38,77;-0,26
18.01.26 19:31:31;-2,64;0,00;26,40;38,86;-0,23
18.01.26 19:31:33;-2,64;0,00;26,40;38,95;-0,21
18.01.26 19:31:35;-2,64;0,00;26,40;39,04;-0,19
18.01.26 19:31:37;-2,64;0,00;26,40;39,13;-0,16
18.01.26 19:31:39;-2,64;0,00;26,40;39,21;-0,15
18.01.26 19:31:41;-2,64;0,00;26,40;39,30;-0,13
18.01.26 19:31:43;-2,59;0,00;25,90;39,39;-0,11
18.01.26 19:31:45;-2,64;0,00;26,40;39,52;-0,10
18.01.26 19:31:47;-2,64;0,00;26,40;39,61;-0,24
18.01.26 19:31:49;-2,59;0,00;25,90;39,69;-0,22
18.01.26 19:31:51;-2,64;0,00;26,40;39,78;-0,06
18.01.26 19:31:54;-2,64;0,00;26,40;39,87;-0,05
18.01.26 19:31:56;-2,64;0,00;25,90;39,96;-0,19
18.01.26 19:31:58;-2,59;0,00;25,90;40,04;-0,17
18.01.26 19:32:00;-2,59;0,00;25,90;40,13;-0,16
18.01.26 19:32:02;-2,59;0,00;25,90;40,22;-0,14
18.01.26 19:32:04;-2,59;0,00;25,90;40,30;-0,13
18.01.26 19:32:06;-2,59;0,00;25,90;40,39;-0,12
18.01.26 19:32:08;-2,54;0,00;25,40;40,47;-0,25
18.01.26 19:32:10;-2,54;0,00;25,40;40,56;-0,23
18.01.26 19:32:12;-2,54;0,00;25,40;40,64;-0,21
18.01.26 19:32:14;-2,54;0,00;25,40;40,73;-0,18
18.01.26 19:32:16;-2,54;0,00;25,40;40,81;-0,16
18.01.26 19:32:18;-2,54;0,00;25,40;40,90;-0,15
18.01.26 19:32:20;-2,54;0,00;25,40;41,03;-0,13
18.01.26 19:32:22;-2,49;0,00;24,91;41,11;-0,26
18.01.26 19:32:24;-2,49;0,00;24,91;41,19;-0,23
18.01.26 19:32:27;-2,49;0,00;24,91;41,27;-0,21
18.01.26 19:32:29;-2,49;0,00;24,91;41,36;-0,19
18.01.26 19:32:31;-2,44;0,00;24,41;41,44;-0,31
18.01.26 19:32:33;-2,44;0,00;24,41;41,52;-0,28
18.01.26 19:32:35;-2,44;0,00;24,41;41,60;-0,25
18.01.26 19:32:37;-2,44;0,00;24,41;41,68;-0,23
18.01.26 19:32:39;-2,44;0,00;24,41;41,76;-0,21
18.01.26 19:32:41;-2,44;0,00;24,41;41,85;-0,19
18.01.26 19:32:43;-2,39;0,00;23,92;41,93;-0,31
18.01.26 19:32:45;-2,39;0,00;23,92;42,01;-0,27
18.01.26 19:32:47;-2,39;0,00;23,92;42,09;-0,25
18.01.26 19:32:49;-2,39;0,00;23,92;42,17;-0,22
18.01.26 19:32:51;-2,39;0,00;23,92;42,25;-0,20
18.01.26 19:32:53;-2,39;0,00;23,92;42,37;-0,18
18.01.26 19:32:55;-2,39;0,00;23,92;42,45;-0,17
18.01.26 19:32:57;-2,34;0,00;23,42;42,52;-0,14
18.01.26 19:32:59;-2,39;0,00;23,42;42,60;-0,27
18.01.26 19:33:02;-2,39;0,00;23,92;42,68;-0,11
18.01.26 19:33:04;-2,39;0,00;23,42;42,76;-0,24
18.01.26 19:33:06;-2,34;0,00;23,42;42,84;-0,21
18.01.26 19:33:08;-2,34;0,00;23,42;42,92;-0,19
18.01.26 19:33:10;-2,34;0,00;22,92;43,00;-0,32
18.01.26 19:33:12;-2,29;0,00;22,92;43,07;-0,29
18.01.26 19:33:14;-2,29;0,00;22,92;43,15;-0,27
18.01.26 19:33:16;-2,29;0,00;22,92;43,23;-0,25
18.01.26 19:33:18;-2,29;0,00;22,92;43,30;-0,22
18.01.26 19:33:20;-2,29;0,00;22,92;43,38;-0,19
18.01.26 19:33:22;-2,29;0,00;22,92;43,45;-0,17
18.01.26 19:33:24;-2,29;0,00;22,92;43,53;-0,16
18.01.26 19:33:26;-2,29;0,00;22,92;43,61;-0,14
18.01.26 19:33:28;-2,24;0,00;22,43;43,72;-0,27
18.01.26 19:33:30;-2,24;0,00;22,43;43,80;-0,24
18.01.26 19:33:32;-2,24;0,00;22,43;43,87;-0,22
18.01.26 19:33:34;-2,24;0,00;22,43;43,94;-0,20
18.01.26 19:33:37;-2,19;0,00;21,93;44,02;-0,32
18.01.26 19:33:39;-2,19;0,00;21,93;44,09;-0,29
18.01.26 19:33:41;-2,19;0,00;21,93;44,16;-0,26
18.01.26 19:33:43;-2,19;0,00;21,93;44,24;-0,23
18.01.26 19:33:45;-2,19;0,00;21,93;44,31;-0,21
18.01.26 19:33:47;-2,19;0,00;21,93;44,38;-0,19
18.01.26 19:33:49;-2,19;0,00;21,93;44,46;-0,17
18.01.26 19:33:51;-2,19;0,00;21,93;44,53;-0,29
18.01.26 19:33:53;-2,14;0,00;21,43;44,64;-0,12
18.01.26 19:33:55;-2,19;0,00;21,93;44,71;-0,25
18.01.26 19:33:57;-2,14;0,00;21,43;44,78;-0,23
18.01.26 19:34:00;-2,14;0,00;21,43;44,85;-0,21
18.01.26 19:34:02;-2,14;0,00;21,43;44,92;-0,19
18.01.26 19:34:04;-2,14;0,00;21,43;45,00;-0,17
18.01.26 19:34:06;-2,14;0,00;21,43;45,07;-0,15
18.01.26 19:34:08;-2,14;0,00;21,43;45,14;-0,14
18.01.26 19:34:10;-2,09;0,00;20,94;45,21;-0,27
18.01.26 19:34:12;-2,09;0,00;20,94;45,28;-0,24
18.01.26 19:34:14;-2,09;0,00;20,94;45,35;-0,22
18.01.26 19:34:16;-2,09;0,00;20,94;45,42;-0,19
18.01.26 19:34:18;-2,09;0,00;20,94;45,49;-0,17
18.01.26 19:34:20;-2,09;0,00;20,94;45,56;-0,15
18.01.26 19:34:22;-2,09;0,00;20,94;45,63;-0,14
18.01.26 19:34:24;-2,09;0,00;20,94;45,73;-0,13
18.01.26 19:34:26;-2,09;0,00;20,94;45,80;-0,26
18.01.26 19:34:28;-2,04;0,00;20,44;45,87;-0,24
18.01.26 19:34:30;-2,04;0,00;20,44;45,94;-0,21
18.01.26 19:34:33;-2,04;0,00;20,44;46,01;-0,19
18.01.26 19:34:35;-2,04;0,00;19,94;46,07;-0,32
18.01.26 19:34:37;-2,04;0,00;20,44;46,14;-0,15
18.01.26 19:34:39;-2,04;0,00;19,94;46,21;-0,28
18.01.26 19:34:41;-1,99;0,00;19,94;46,28;-0,26
18.01.26 19:34:43;-1,99;0,00;19,94;46,34;-0,23
18.01.26 19:34:45;-1,99;0,00;19,94;46,41;-0,21
18.01.26 19:34:47;-1,99;0,00;19,94;46,48;-0,19
18.01.26 19:34:49;-1,99;0,00;19,94;46,58;-0,16
18.01.26 19:34:52;-1,99;0,00;19,94;46,67;-0,14
18.01.26 19:34:54;-1,99;0,00;19,94;46,74;-0,13
18.01.26 19:34:57;-1,99;0,00;19,94;46,81;-0,11
18.01.26 19:34:59;-1,94;0,00;19,45;46,87;-0,25
18.01.26 19:35:01;-1,94;0,00;19,45;46,94;-0,23
18.01.26 19:35:03;-1,94;0,00;19,45;47,00;-0,19
18.01.26 19:35:05;-1,94;0,00;19,45;47,07;-0,18
18.01.26 19:35:07;-1,94;0,00;19,45;47,13;-0,16
18.01.26 19:35:09;-1,94;0,00;19,45;47,23;-0,14
18.01.26 19:35:11;-1,94;0,00;19,45;47,30;-0,13
18.01.26 19:35:13;-1,94;0,00;19,45;47,36;-0,12
